payment_id,order_id,payment_method,payment_status
PAY002206,ORD002206,UPI,Success
PAY002207,ORD002207,Credit Card,Success
PAY002208,ORD002208,UPI,Success
PAY002209,ORD002209,Debit Card,Success
PAY002210,ORD002210,Wallet,Success
PAY002211,ORD002211,UPI,Success
PAY002212,ORD002212,UPI,Success
PAY002213,ORD002213,Cash,Success
PAY002214,ORD002214,UPI,Refunded
PAY002215,ORD002215,Cash,Success
PAY002216,ORD002216,Wallet,Success
PAY002217,ORD002217,Wallet,Success
PAY002218,ORD002218,Credit Card,Success
PAY002219,ORD002219,Cash,Success
PAY002220,ORD002220,Credit Card,Success
PAY002221,ORD002221,Debit Card,Success
PAY002222,ORD002222,Credit Card,Failed
PAY002223,ORD002223,Debit Card,Success
PAY002224,ORD002224,Debit Card,Success
PAY002225,ORD002225,Credit Card,Success
PAY002226,ORD002226,Debit Card,Refunded
PAY002227,ORD002227,Cash,Refunded
PAY002228,ORD002228,Wallet,Success
PAY002229,ORD002229,Credit Card,Success
PAY002230,ORD002230,UPI,Success
PAY002231,ORD002231,Wallet,Success
PAY002232,ORD002232,Credit Card,Failed
PAY002233,ORD002233,Debit Card,Success
PAY002234,ORD002234,Debit Card,Success
PAY002235,ORD002235,Debit Card,Success
PAY002236,ORD002236,Debit Card,Success
PAY002237,ORD002237,Wallet,Success
PAY002238,ORD002238,Debit Card,Failed
PAY002239,ORD002239,Cash,Success
PAY002240,ORD002240,Wallet,Refunded
PAY002241,ORD002241,UPI,Success
PAY002242,ORD002242,UPI,Success
PAY002243,ORD002243,UPI,Success
PAY002244,ORD002244,UPI,Success
PAY002245,ORD002245,Credit Card,Success
PAY002246,ORD002246,Wallet,Success
PAY002247,ORD002247,Cash,Success
PAY002248,ORD002248,Cash,Success
PAY002249,ORD002249,Debit Card,Success
PAY002250,ORD002250,Debit Card,Refunded
PAY002251,ORD002251,Cash,Success
PAY002252,ORD002252,Wallet,Success
PAY002253,ORD002253,UPI,Success
PAY002254,ORD002254,Debit Card,Success
PAY002255,ORD002255,Debit Card,Success
PAY002256,ORD002256,Cash,Success
PAY002257,ORD002257,Cash,Success
PAY002258,ORD002258,Cash,Success
PAY002259,ORD002259,Credit Card,Success
PAY002260,ORD002260,Credit Card,Success
PAY002261,ORD002261,Debit Card,Refunded
PAY002262,ORD002262,Credit Card,Success
PAY002263,ORD002263,UPI,Failed
PAY002264,ORD002264,Debit Card,Success
PAY002265,ORD002265,Cash,Success
PAY002266,ORD002266,Debit Card,Success
PAY002267,ORD002267,Credit Card,Failed
PAY002268,ORD002268,Credit Card,Success
PAY002269,ORD002269,Wallet,Failed
PAY002270,ORD002270,Cash,Success
PAY002271,ORD002271,UPI,Success
PAY002272,ORD002272,Credit Card,Success
PAY002273,ORD002273,UPI,Success
PAY002274,ORD002274,Debit Card,Failed
PAY002275,ORD002275,Debit Card,Success
PAY002276,ORD002276,Credit Card,Success
PAY002277,ORD002277,Debit Card,Success
PAY002278,ORD002278,UPI,Failed
PAY002279,ORD002279,UPI,Success
PAY002280,ORD002280,Credit Card,Failed
PAY002281,ORD002281,Cash,Success
PAY002282,ORD002282,Wallet,Success
PAY002283,ORD002283,UPI,Refunded
PAY002284,ORD002284,Debit Card,Success
PAY002285,ORD002285,UPI,Success
PAY002286,ORD002286,Wallet,Success
PAY002287,ORD002287,Credit Card,Failed
PAY002288,ORD002288,Wallet,Success
PAY002289,ORD002289,Credit Card,Success
PAY002290,ORD002290,UPI,Failed
PAY002291,ORD002291,Debit Card,Refunded
PAY002292,ORD002292,Cash,Success
PAY002293,ORD002293,Wallet,Success
PAY002294,ORD002294,Credit Card,Failed
PAY002295,ORD002295,Cash,Success
PAY002296,ORD002296,Debit Card,Success
PAY002297,ORD002297,Wallet,Success
PAY002298,ORD002298,Credit Card,Success
PAY002299,ORD002299,Credit Card,Success
PAY002300,ORD002300,Cash,Success
PAY002301,ORD002301,Credit Card,Success
PAY002302,ORD002302,Wallet,Success
PAY002303,ORD002303,Cash,Success
PAY002304,ORD002304,Debit Card,Success
PAY002305,ORD002305,UPI,Success
PAY002306,ORD002306,Cash,Success
PAY002307,ORD002307,Cash,Success
PAY002308,ORD002308,Cash,Success
PAY002309,ORD002309,Credit Card,Failed
PAY002310,ORD002310,UPI,Success
PAY002311,ORD002311,Wallet,Success
PAY002312,ORD002312,Credit Card,Success
PAY002313,ORD002313,Wallet,Refunded
PAY002314,ORD002314,Debit Card,Refunded
PAY002315,ORD002315,Debit Card,Success
PAY002316,ORD002316,Cash,Success
PAY002317,ORD002317,Credit Card,Success
PAY002318,ORD002318,Credit Card,Failed
PAY002319,ORD002319,Wallet,Refunded
PAY002320,ORD002320,Credit Card,Success
PAY002321,ORD002321,Cash,Success
PAY002322,ORD002322,Wallet,Success
PAY002323,ORD002323,Credit Card,Success
PAY002324,ORD002324,Debit Card,Success
PAY002325,ORD002325,Cash,Success
PAY002326,ORD002326,Wallet,Success
PAY002327,ORD002327,Debit Card,Success
PAY002328,ORD002328,Cash,Success
PAY002329,ORD002329,Cash,Success
PAY002330,ORD002330,UPI,Success
PAY002331,ORD002331,Wallet,Success
PAY002332,ORD002332,Cash,Refunded
PAY002333,ORD002333,Cash,Success
PAY002334,ORD002334,Credit Card,Success
PAY002335,ORD002335,Debit Card,Success
PAY002336,ORD002336,Wallet,Success
PAY002337,ORD002337,Debit Card,Success
PAY002338,ORD002338,Wallet,Failed
PAY002339,ORD002339,Debit Card,Success
PAY002340,ORD002340,Cash,Success
PAY002341,ORD002341,Debit Card,Success
PAY002342,ORD002342,Debit Card,Refunded
PAY002343,ORD002343,Cash,Refunded
PAY002344,ORD002344,UPI,Success
PAY002345,ORD002345,Wallet,Refunded
PAY002346,ORD002346,Credit Card,Success
PAY002347,ORD002347,Credit Card,Success
PAY002348,ORD002348,Credit Card,Success
PAY002349,ORD002349,Cash,Failed
PAY002350,ORD002350,Debit Card,Failed
PAY002351,ORD002351,Cash,Refunded
PAY002352,ORD002352,Wallet,Success
PAY002353,ORD002353,Wallet,Success
PAY002354,ORD002354,Credit Card,Success
PAY002355,ORD002355,Credit Card,Refunded
PAY002356,ORD002356,UPI,Success
PAY002357,ORD002357,UPI,Success
PAY002358,ORD002358,UPI,Failed
PAY002359,ORD002359,UPI,Refunded
PAY002360,ORD002360,Cash,Refunded
PAY002361,ORD002361,Credit Card,Success
PAY002362,ORD002362,Credit Card,Success
PAY002363,ORD002363,Debit Card,Success
PAY002364,ORD002364,Debit Card,Success
PAY002365,ORD002365,Wallet,Success
PAY002366,ORD002366,UPI,Success
PAY002367,ORD002367,Cash,Success
PAY002368,ORD002368,Wallet,Success
PAY002369,ORD002369,Wallet,Success
PAY002370,ORD002370,Credit Card,Success
PAY002371,ORD002371,Wallet,Success
PAY002372,ORD002372,Wallet,Success
PAY002373,ORD002373,Debit Card,Success
PAY002374,ORD002374,UPI,Success
PAY002375,ORD002375,Cash,Success
PAY002376,ORD002376,Credit Card,Success
PAY002377,ORD002377,Credit Card,Success
PAY002378,ORD002378,Debit Card,Success
PAY002379,ORD002379,Wallet,Failed
PAY002380,ORD002380,Debit Card,Success
PAY002381,ORD002381,Credit Card,Success
PAY002382,ORD002382,Wallet,Success
PAY002383,ORD002383,Debit Card,Success
PAY002384,ORD002384,Cash,Success
PAY002385,ORD002385,UPI,Failed
PAY002386,ORD002386,Cash,Success
PAY002387,ORD002387,UPI,Success
PAY002388,ORD002388,UPI,Success
PAY002389,ORD002389,Credit Card,Success
PAY002390,ORD002390,UPI,Success
PAY002391,ORD002391,UPI,Success
PAY002392,ORD002392,Credit Card,Success
PAY002393,ORD002393,UPI,Success
PAY002394,ORD002394,UPI,Success
PAY002395,ORD002395,Debit Card,Success
PAY002396,ORD002396,Wallet,Success
PAY002397,ORD002397,Cash,Success
PAY002398,ORD002398,Wallet,Refunded
PAY002399,ORD002399,UPI,Success
PAY002400,ORD002400,Cash,Success
PAY002401,ORD002401,Credit Card,Success
PAY002402,ORD002402,Cash,Success
PAY002403,ORD002403,Cash,Success
PAY002404,ORD002404,Credit Card,Success
PAY002405,ORD002405,Debit Card,Refunded
PAY002406,ORD002406,Wallet,Success
PAY002407,ORD002407,Cash,Refunded
PAY002408,ORD002408,Wallet,Success
PAY002409,ORD002409,Credit Card,Failed
PAY002410,ORD002410,Cash,Success
PAY002411,ORD002411,Credit Card,Success
PAY002412,ORD002412,Cash,Success
PAY002413,ORD002413,UPI,Success
PAY002414,ORD002414,Cash,Success
PAY002415,ORD002415,Debit Card,Success
PAY002416,ORD002416,Wallet,Success
PAY002417,ORD002417,Credit Card,Success
PAY002418,ORD002418,UPI,Success
PAY002419,ORD002419,Debit Card,Refunded
PAY002420,ORD002420,Wallet,Success
PAY002421,ORD002421,Debit Card,Success
PAY002422,ORD002422,UPI,Success
PAY002423,ORD002423,Credit Card,Success
PAY002424,ORD002424,Cash,Success
PAY002425,ORD002425,Credit Card,Success
PAY002426,ORD002426,Wallet,Success
PAY002427,ORD002427,Wallet,Success
PAY002428,ORD002428,Credit Card,Success
PAY002429,ORD002429,Credit Card,Success
PAY002430,ORD002430,Cash,Failed
PAY002431,ORD002431,Wallet,Refunded
PAY002432,ORD002432,Cash,Success
PAY002433,ORD002433,Credit Card,Success
PAY002434,ORD002434,Debit Card,Success
PAY002435,ORD002435,Wallet,Success
PAY002436,ORD002436,Credit Card,Failed
PAY002437,ORD002437,Debit Card,Success
PAY002438,ORD002438,Cash,Failed
PAY002439,ORD002439,Credit Card,Success
PAY002440,ORD002440,Wallet,Failed
PAY002441,ORD002441,UPI,Success
PAY002442,ORD002442,Credit Card,Success
PAY002443,ORD002443,Cash,Success
PAY002444,ORD002444,UPI,Success
PAY002445,ORD002445,Wallet,Failed
PAY002446,ORD002446,Wallet,Refunded
PAY002447,ORD002447,Debit Card,Success
PAY002448,ORD002448,UPI,Success
PAY002449,ORD002449,Credit Card,Success
PAY002450,ORD002450,UPI,Refunded
PAY002451,ORD002451,Credit Card,Success
PAY002452,ORD002452,Debit Card,Success
PAY002453,ORD002453,Debit Card,Success
PAY002454,ORD002454,Credit Card,Success
PAY002455,ORD002455,Wallet,Success
PAY002456,ORD002456,Cash,Refunded
PAY002457,ORD002457,UPI,Success
PAY002458,ORD002458,Debit Card,Failed
PAY002459,ORD002459,Cash,Success
PAY002460,ORD002460,Debit Card,Success
PAY002461,ORD002461,Debit Card,Success
PAY002462,ORD002462,Wallet,Failed
PAY002463,ORD002463,Cash,Failed
PAY002464,ORD002464,Wallet,Success
PAY002465,ORD002465,Debit Card,Refunded
PAY002466,ORD002466,UPI,Success
PAY002467,ORD002467,Debit Card,Success
PAY002468,ORD002468,Credit Card,Success
PAY002469,ORD002469,Debit Card,Success
PAY002470,ORD002470,Cash,Refunded
PAY002471,ORD002471,Credit Card,Success
PAY002472,ORD002472,UPI,Success
PAY002473,ORD002473,Wallet,Success
PAY002474,ORD002474,UPI,Success
PAY002475,ORD002475,Cash,Success
PAY002476,ORD002476,Wallet,Refunded
PAY002477,ORD002477,UPI,Success
PAY002478,ORD002478,Wallet,Success
PAY002479,ORD002479,UPI,Success
PAY002480,ORD002480,UPI,Success
PAY002481,ORD002481,UPI,Refunded
PAY002482,ORD002482,Cash,Success
PAY002483,ORD002483,Cash,Success
PAY002484,ORD002484,Wallet,Success
PAY002485,ORD002485,Cash,Success
PAY002486,ORD002486,UPI,Failed
PAY002487,ORD002487,UPI,Success
PAY002488,ORD002488,Debit Card,Success
PAY002489,ORD002489,Debit Card,Success
PAY002490,ORD002490,Wallet,Success
PAY002491,ORD002491,UPI,Success
PAY002492,ORD002492,Wallet,Success
PAY002493,ORD002493,Credit Card,Success
PAY002494,ORD002494,Wallet,Success
PAY002495,ORD002495,Credit Card,Failed
PAY002496,ORD002496,Credit Card,Failed
PAY002497,ORD002497,Wallet,Success
PAY002498,ORD002498,Debit Card,Success
PAY002499,ORD002499,Debit Card,Failed
PAY002500,ORD002500,UPI,Success
PAY002501,ORD002501,Credit Card,Success
PAY002502,ORD002502,Wallet,Success
PAY002503,ORD002503,Wallet,Success
PAY002504,ORD002504,Cash,Refunded
PAY002505,ORD002505,Credit Card,Success
PAY002506,ORD002506,Credit Card,Success
PAY002507,ORD002507,UPI,Success
PAY002508,ORD002508,Wallet,Success
PAY002509,ORD002509,Credit Card,Success
PAY002510,ORD002510,Cash,Failed
PAY002511,ORD002511,UPI,Refunded
PAY002512,ORD002512,Debit Card,Success
PAY002513,ORD002513,Credit Card,Refunded
PAY002514,ORD002514,Debit Card,Refunded
PAY002515,ORD002515,Credit Card,Success
PAY002516,ORD002516,Cash,Refunded
PAY002517,ORD002517,UPI,Failed
PAY002518,ORD002518,Credit Card,Success
PAY002519,ORD002519,Cash,Success
PAY002520,ORD002520,Cash,Success
PAY002521,ORD002521,Credit Card,Refunded
PAY002522,ORD002522,Debit Card,Success
PAY002523,ORD002523,Debit Card,Success
PAY002524,ORD002524,Cash,Success
PAY002525,ORD002525,Debit Card,Success
PAY002526,ORD002526,Credit Card,Success
PAY002527,ORD002527,Credit Card,Success
PAY002528,ORD002528,Wallet,Failed
PAY002529,ORD002529,Cash,Success
PAY002530,ORD002530,Cash,Success
PAY002531,ORD002531,Debit Card,Success
PAY002532,ORD002532,Wallet,Success
PAY002533,ORD002533,Wallet,Success
PAY002534,ORD002534,Cash,Success
PAY002535,ORD002535,Debit Card,Success
PAY002536,ORD002536,Credit Card,Failed
PAY002537,ORD002537,Cash,Success
PAY002538,ORD002538,Debit Card,Success
PAY002539,ORD002539,UPI,Success
PAY002540,ORD002540,Cash,Refunded
PAY002541,ORD002541,Cash,Success
PAY002542,ORD002542,Cash,Success
PAY002543,ORD002543,Debit Card,Failed
PAY002544,ORD002544,Cash,Success
PAY002545,ORD002545,Credit Card,Refunded
PAY002546,ORD002546,Debit Card,Success
PAY002547,ORD002547,UPI,Success
PAY002548,ORD002548,Wallet,Success
PAY002549,ORD002549,UPI,Success
PAY002550,ORD002550,Credit Card,Success
PAY002551,ORD002551,UPI,Success
PAY002552,ORD002552,Credit Card,Success
PAY002553,ORD002553,Credit Card,Success
PAY002554,ORD002554,Wallet,Success
PAY002555,ORD002555,UPI,Success
PAY002556,ORD002556,Credit Card,Refunded
PAY002557,ORD002557,Wallet,Success
PAY002558,ORD002558,UPI,Success
PAY002559,ORD002559,Debit Card,Failed
PAY002560,ORD002560,Wallet,Success
PAY002561,ORD002561,Credit Card,Refunded
PAY002562,ORD002562,Credit Card,Success
PAY002563,ORD002563,Wallet,Success
PAY002564,ORD002564,Credit Card,Success
PAY002565,ORD002565,UPI,Failed
PAY002566,ORD002566,Wallet,Refunded
PAY002567,ORD002567,Cash,Success
PAY002568,ORD002568,Debit Card,Success
PAY002569,ORD002569,Wallet,Success
PAY002570,ORD002570,Credit Card,Success
PAY002571,ORD002571,UPI,Success
PAY002572,ORD002572,UPI,Success
PAY002573,ORD002573,Debit Card,Success
PAY002574,ORD002574,Cash,Success
PAY002575,ORD002575,Cash,Success
PAY002576,ORD002576,Cash,Success
PAY002577,ORD002577,Credit Card,Success
PAY002578,ORD002578,Credit Card,Refunded
PAY002579,ORD002579,Wallet,Success
PAY002580,ORD002580,Debit Card,Failed
PAY002581,ORD002581,UPI,Success
PAY002582,ORD002582,UPI,Success
PAY002583,ORD002583,Credit Card,Success
PAY002584,ORD002584,UPI,Success
PAY002585,ORD002585,Credit Card,Success
PAY002586,ORD002586,Credit Card,Success
PAY002587,ORD002587,UPI,Failed
PAY002588,ORD002588,Credit Card,Success
PAY002589,ORD002589,Cash,Success
PAY002590,ORD002590,Wallet,Success
PAY002591,ORD002591,Credit Card,Success
PAY002592,ORD002592,Credit Card,Success
PAY002593,ORD002593,Cash,Failed
PAY002594,ORD002594,Debit Card,Success
PAY002595,ORD002595,Cash,Success
PAY002596,ORD002596,Credit Card,Success
PAY002597,ORD002597,Debit Card,Success
PAY002598,ORD002598,UPI,Refunded
PAY002599,ORD002599,Cash,Success
PAY002600,ORD002600,Credit Card,Failed
PAY002601,ORD002601,Cash,Success
PAY002602,ORD002602,UPI,Success
PAY002603,ORD002603,Cash,Failed
PAY002604,ORD002604,Debit Card,Success
PAY002605,ORD002605,Credit Card,Success
PAY002606,ORD002606,Debit Card,Success
PAY002607,ORD002607,Cash,Success
PAY002608,ORD002608,Credit Card,Success
PAY002609,ORD002609,UPI,Success
PAY002610,ORD002610,UPI,Refunded
PAY002611,ORD002611,Credit Card,Success
PAY002612,ORD002612,UPI,Success
PAY002613,ORD002613,Wallet,Success
PAY002614,ORD002614,Wallet,Refunded
PAY002615,ORD002615,Debit Card,Success
PAY002616,ORD002616,Wallet,Success
PAY002617,ORD002617,UPI,Success
PAY002618,ORD002618,Debit Card,Success
PAY002619,ORD002619,Cash,Success
PAY002620,ORD002620,Debit Card,Success
PAY002621,ORD002621,UPI,Success
PAY002622,ORD002622,UPI,Success
PAY002623,ORD002623,Cash,Success
PAY002624,ORD002624,UPI,Success
PAY002625,ORD002625,Debit Card,Success
PAY002626,ORD002626,Debit Card,Success
PAY002627,ORD002627,Cash,Success
PAY002628,ORD002628,UPI,Success
PAY002629,ORD002629,Debit Card,Success
PAY002630,ORD002630,Cash,Success
PAY002631,ORD002631,Credit Card,Success
PAY002632,ORD002632,Debit Card,Success
PAY002633,ORD002633,Cash,Success
PAY002634,ORD002634,Debit Card,Success
PAY002635,ORD002635,Wallet,Success
PAY002636,ORD002636,UPI,Success
PAY002637,ORD002637,Debit Card,Success
PAY002638,ORD002638,Wallet,Success
PAY002639,ORD002639,Cash,Failed
PAY002640,ORD002640,Cash,Success
PAY002641,ORD002641,Cash,Success
PAY002642,ORD002642,Wallet,Success
PAY002643,ORD002643,UPI,Success
PAY002644,ORD002644,Cash,Failed
PAY002645,ORD002645,Debit Card,Success
PAY002646,ORD002646,UPI,Success
PAY002647,ORD002647,UPI,Success
PAY002648,ORD002648,Cash,Success
PAY002649,ORD002649,UPI,Success
PAY002650,ORD002650,UPI,Success
PAY002651,ORD002651,Debit Card,Success
PAY002652,ORD002652,Debit Card,Success
PAY002653,ORD002653,Credit Card,Success
PAY002654,ORD002654,Debit Card,Success
PAY002655,ORD002655,UPI,Success
PAY002656,ORD002656,UPI,Success
PAY002657,ORD002657,Cash,Success
PAY002658,ORD002658,Credit Card,Success
PAY002659,ORD002659,Debit Card,Refunded
PAY002660,ORD002660,Wallet,Failed
PAY002661,ORD002661,Cash,Success
PAY002662,ORD002662,Credit Card,Success
PAY002663,ORD002663,UPI,Success
PAY002664,ORD002664,Wallet,Success
PAY002665,ORD002665,Wallet,Success
PAY002666,ORD002666,Wallet,Success
PAY002667,ORD002667,Wallet,Success
PAY002668,ORD002668,Debit Card,Success
PAY002669,ORD002669,UPI,Success
PAY002670,ORD002670,Cash,Success
PAY002671,ORD002671,Wallet,Failed
PAY002672,ORD002672,Wallet,Success
PAY002673,ORD002673,UPI,Success
PAY002674,ORD002674,Credit Card,Success
PAY002675,ORD002675,Wallet,Success
PAY002676,ORD002676,Cash,Success
PAY002677,ORD002677,Credit Card,Success
PAY002678,ORD002678,Wallet,Success
PAY002679,ORD002679,Cash,Success
PAY002680,ORD002680,Wallet,Success
PAY002681,ORD002681,Wallet,Success
PAY002682,ORD002682,Cash,Failed
PAY002683,ORD002683,Wallet,Success
PAY002684,ORD002684,Cash,Success
PAY002685,ORD002685,Credit Card,Success
PAY002686,ORD002686,UPI,Success
PAY002687,ORD002687,UPI,Success
PAY002688,ORD002688,UPI,Success
PAY002689,ORD002689,UPI,Success
PAY002690,ORD002690,Wallet,Success
PAY002691,ORD002691,Debit Card,Success
PAY002692,ORD002692,Credit Card,Success
PAY002693,ORD002693,Debit Card,Success
PAY002694,ORD002694,Wallet,Success
PAY002695,ORD002695,Credit Card,Success
PAY002696,ORD002696,UPI,Refunded
PAY002697,ORD002697,Credit Card,Failed
PAY002698,ORD002698,UPI,Success
PAY002699,ORD002699,Debit Card,Success
PAY002700,ORD002700,Cash,Success
PAY002701,ORD002701,Cash,Success
PAY002702,ORD002702,Wallet,Failed
PAY002703,ORD002703,Credit Card,Success
PAY002704,ORD002704,UPI,Success
PAY002705,ORD002705,Wallet,Success
PAY002706,ORD002706,UPI,Success
PAY002707,ORD002707,Wallet,Success
PAY002708,ORD002708,UPI,Success
PAY002709,ORD002709,Credit Card,Success
PAY002710,ORD002710,Debit Card,Success
PAY002711,ORD002711,Credit Card,Failed
PAY002712,ORD002712,Wallet,Success
PAY002713,ORD002713,Credit Card,Success
PAY002714,ORD002714,UPI,Success
PAY002715,ORD002715,Wallet,Success
PAY002716,ORD002716,Debit Card,Success
PAY002717,ORD002717,Cash,Success
PAY002718,ORD002718,Credit Card,Success
PAY002719,ORD002719,Cash,Success
PAY002720,ORD002720,Debit Card,Success
PAY002721,ORD002721,Debit Card,Success
PAY002722,ORD002722,Debit Card,Success
PAY002723,ORD002723,UPI,Success
PAY002724,ORD002724,Credit Card,Refunded
PAY002725,ORD002725,Cash,Success
PAY002726,ORD002726,Debit Card,Success
PAY002727,ORD002727,UPI,Success
PAY002728,ORD002728,Cash,Success
PAY002729,ORD002729,Debit Card,Success
PAY002730,ORD002730,UPI,Refunded
PAY002731,ORD002731,Cash,Success
PAY002732,ORD002732,Credit Card,Success
PAY002733,ORD002733,Cash,Refunded
PAY002734,ORD002734,Cash,Failed
PAY002735,ORD002735,Credit Card,Failed
PAY002736,ORD002736,Cash,Success
PAY002737,ORD002737,UPI,Success
PAY002738,ORD002738,Cash,Success
PAY002739,ORD002739,Cash,Failed
PAY002740,ORD002740,Wallet,Success
PAY002741,ORD002741,Credit Card,Success
PAY002742,ORD002742,Cash,Success
PAY002743,ORD002743,Debit Card,Refunded
PAY002744,ORD002744,Debit Card,Success
PAY002745,ORD002745,UPI,Success
PAY002746,ORD002746,Wallet,Refunded
PAY002747,ORD002747,UPI,Success
PAY002748,ORD002748,Cash,Failed
PAY002749,ORD002749,UPI,Success
PAY002750,ORD002750,Credit Card,Success
PAY002751,ORD002751,Credit Card,Success
PAY002752,ORD002752,Credit Card,Success
PAY002753,ORD002753,Credit Card,Success
PAY002754,ORD002754,Wallet,Success
PAY002755,ORD002755,Debit Card,Success
PAY002756,ORD002756,Cash,Success
PAY002757,ORD002757,Cash,Failed
PAY002758,ORD002758,Debit Card,Success
PAY002759,ORD002759,UPI,Success
PAY002760,ORD002760,Credit Card,Success
PAY002761,ORD002761,Credit Card,Success
PAY002762,ORD002762,Credit Card,Success
PAY002763,ORD002763,Debit Card,Success
PAY002764,ORD002764,UPI,Success
PAY002765,ORD002765,Wallet,Failed
PAY002766,ORD002766,Credit Card,Success
PAY002767,ORD002767,Debit Card,Success
PAY002768,ORD002768,UPI,Success
PAY002769,ORD002769,Cash,Refunded
PAY002770,ORD002770,UPI,Success
PAY002771,ORD002771,UPI,Refunded
