review_id,order_id,customer_id,restaurant_id,rating,review_text
REV02628,ORD000258,CUST01456,REST0014,5,Would order again
REV02629,ORD007287,CUST01236,REST0240,3,Average experience
REV02630,ORD008617,CUST00546,REST0223,1,Excellent taste
REV02631,ORD007817,CUST02105,REST0031,5,Delivery was delayed
REV02632,ORD005844,CUST01273,REST0046,4,Not satisfied
REV02633,ORD002090,CUST00477,REST0267,5,Very late delivery
REV02634,ORD007703,CUST01652,REST0260,3,Not satisfied
REV02635,ORD000504,CUST01946,REST0130,5,Worth the money
REV02636,ORD005266,CUST00459,REST0019,3,Amazing food
REV02637,ORD008815,CUST00813,REST0281,3,Delivery was delayed
REV02638,ORD001346,CUST01326,REST0177,1,Delivery was delayed
REV02639,ORD008456,CUST01597,REST0208,1,Average experience
REV02640,ORD005047,CUST00483,REST0021,1,Packaging was poor
REV02641,ORD002249,CUST00052,REST0239,2,Average experience
REV02642,ORD004982,CUST01665,REST0209,1,Would order again
REV02643,ORD000373,CUST01303,REST0023,4,Very late delivery
REV02644,ORD008455,CUST02403,REST0161,1,Loved it
REV02645,ORD003371,CUST00027,REST0162,3,Delivery was delayed
REV02646,ORD002007,CUST00354,REST0234,2,Amazing food
REV02647,ORD003657,CUST00414,REST0066,4,Not satisfied
REV02648,ORD008328,CUST01691,REST0283,1,Delivery was delayed
REV02649,ORD007522,CUST02143,REST0015,4,Very late delivery
REV02650,ORD004002,CUST01357,REST0233,2,Very late delivery
REV02651,ORD006073,CUST01869,REST0296,2,Very late delivery
REV02652,ORD008737,CUST02139,REST0042,2,Not satisfied
REV02653,ORD000998,CUST01526,REST0258,5,Loved it
REV02654,ORD008180,CUST00869,REST0086,4,Would order again
REV02655,ORD003291,CUST01113,REST0191,4,Delivery was delayed
REV02656,ORD001177,CUST01601,REST0091,5,Packaging was poor
REV02657,ORD000552,CUST01665,REST0114,3,Very late delivery
REV02658,ORD000745,CUST01194,REST0123,4,Very late delivery
REV02659,ORD007224,CUST02388,REST0049,2,Packaging was poor
REV02660,ORD004555,CUST01076,REST0139,3,Delivery was delayed
REV02661,ORD002860,CUST00263,REST0074,1,Very late delivery
REV02662,ORD008821,CUST00031,REST0192,5,Worth the money
REV02663,ORD003460,CUST02209,REST0256,4,Packaging was poor
REV02664,ORD002725,CUST00542,REST0244,2,Not satisfied
REV02665,ORD006848,CUST02066,REST0280,2,Amazing food
REV02666,ORD007616,CUST01424,REST0042,5,Amazing food
REV02667,ORD007548,CUST00864,REST0227,4,Excellent taste
REV02668,ORD009175,CUST01548,REST0090,5,Worth the money
REV02669,ORD006394,CUST02221,REST0115,2,Loved it
REV02670,ORD005359,CUST01795,REST0018,2,Amazing food
REV02671,ORD009489,CUST00713,REST0214,1,Not satisfied
REV02672,ORD002969,CUST02301,REST0106,3,Delivery was delayed
REV02673,ORD000694,CUST00556,REST0114,2,Would order again
REV02674,ORD002534,CUST02283,REST0233,5,Very late delivery
REV02675,ORD006400,CUST00526,REST0203,5,Delivery was delayed
REV02676,ORD000983,CUST00465,REST0037,5,Excellent taste
REV02677,ORD005365,CUST01149,REST0032,3,Not satisfied
REV02678,ORD000080,CUST01702,REST0011,4,Very late delivery
REV02679,ORD004054,CUST00130,REST0243,4,Loved it
REV02680,ORD006259,CUST00646,REST0100,5,Very late delivery
REV02681,ORD009577,CUST00024,REST0026,3,Not satisfied
REV02682,ORD009026,CUST01474,REST0048,1,Loved it
REV02683,ORD003108,CUST00336,REST0219,5,Not satisfied
REV02684,ORD003602,CUST01875,REST0078,5,Worth the money
REV02685,ORD006074,CUST00452,REST0248,1,Worth the money
REV02686,ORD008127,CUST00352,REST0270,1,Packaging was poor
REV02687,ORD002143,CUST01468,REST0252,1,Loved it
REV02688,ORD006311,CUST00479,REST0151,2,Average experience
REV02689,ORD002269,CUST00934,REST0206,2,Delivery was delayed
REV02690,ORD000446,CUST00587,REST0187,2,Delivery was delayed
REV02691,ORD004884,CUST01627,REST0266,3,Delivery was delayed
REV02692,ORD004467,CUST00325,REST0046,4,Excellent taste
REV02693,ORD009027,CUST02214,REST0245,4,Not satisfied
REV02694,ORD006633,CUST02180,REST0165,4,Excellent taste
REV02695,ORD003317,CUST00380,REST0096,3,Worth the money
REV02696,ORD001702,CUST01538,REST0163,1,Not satisfied
REV02697,ORD002527,CUST00193,REST0046,3,Loved it
REV02698,ORD000069,CUST02079,REST0111,2,Worth the money
REV02699,ORD001169,CUST01822,REST0237,4,Excellent taste
REV02700,ORD000049,CUST02152,REST0297,1,Would order again
REV02701,ORD001054,CUST01083,REST0188,3,Delivery was delayed
REV02702,ORD004030,CUST00213,REST0248,3,Delivery was delayed
REV02703,ORD000881,CUST01490,REST0126,4,Amazing food
REV02704,ORD002652,CUST01439,REST0188,1,Delivery was delayed
REV02705,ORD007760,CUST00595,REST0296,2,Not satisfied
REV02706,ORD002440,CUST00205,REST0290,5,Loved it
REV02707,ORD004925,CUST01704,REST0097,5,Excellent taste
REV02708,ORD001468,CUST00379,REST0197,5,Would order again
REV02709,ORD007293,CUST01577,REST0178,5,Very late delivery
REV02710,ORD005036,CUST00514,REST0222,4,Excellent taste
REV02711,ORD002442,CUST01948,REST0080,5,Would order again
REV02712,ORD006555,CUST02216,REST0048,5,Very late delivery
REV02713,ORD000231,CUST01708,REST0138,3,Would order again
REV02714,ORD001321,CUST01326,REST0230,1,Delivery was delayed
REV02715,ORD000042,CUST00543,REST0264,5,Delivery was delayed
REV02716,ORD000778,CUST02330,REST0128,1,Excellent taste
REV02717,ORD008951,CUST01813,REST0164,2,Excellent taste
REV02718,ORD008405,CUST00027,REST0027,4,Packaging was poor
REV02719,ORD001730,CUST00796,REST0247,3,Not satisfied
REV02720,ORD003911,CUST02276,REST0032,5,Loved it
REV02721,ORD000580,CUST01540,REST0154,3,Amazing food
REV02722,ORD009942,CUST00132,REST0232,2,Amazing food
REV02723,ORD005840,CUST02109,REST0083,5,Packaging was poor
REV02724,ORD008272,CUST02041,REST0017,5,Not satisfied
REV02725,ORD007276,CUST01847,REST0202,2,Would order again
REV02726,ORD001492,CUST01332,REST0115,3,Not satisfied
REV02727,ORD009110,CUST01642,REST0239,1,Amazing food
REV02728,ORD005611,CUST01079,REST0082,5,Very late delivery
REV02729,ORD000062,CUST01158,REST0068,3,Would order again
REV02730,ORD005472,CUST01260,REST0212,2,Worth the money
REV02731,ORD003906,CUST01147,REST0173,1,Loved it
REV02732,ORD006532,CUST02001,REST0128,3,Packaging was poor
REV02733,ORD000403,CUST02015,REST0291,2,Packaging was poor
REV02734,ORD000333,CUST02449,REST0252,1,Average experience
REV02735,ORD002085,CUST01712,REST0253,3,Loved it
REV02736,ORD009558,CUST00750,REST0276,4,Would order again
REV02737,ORD000165,CUST01830,REST0167,3,Packaging was poor
REV02738,ORD004380,CUST01560,REST0184,3,Amazing food
REV02739,ORD002716,CUST02295,REST0179,1,Amazing food
REV02740,ORD008924,CUST01803,REST0098,4,Would order again
REV02741,ORD007347,CUST01036,REST0144,5,Amazing food
REV02742,ORD005454,CUST00580,REST0136,2,Excellent taste
REV02743,ORD007047,CUST00908,REST0124,4,Packaging was poor
REV02744,ORD001335,CUST02276,REST0098,3,Not satisfied
REV02745,ORD008699,CUST02330,REST0068,4,Worth the money
REV02746,ORD001660,CUST00451,REST0006,5,Amazing food
REV02747,ORD003579,CUST02326,REST0287,3,Delivery was delayed
REV02748,ORD000754,CUST02146,REST0007,4,Average experience
REV02749,ORD006585,CUST00711,REST0214,3,Delivery was delayed
REV02750,ORD000707,CUST02131,REST0285,3,Not satisfied
REV02751,ORD003015,CUST00347,REST0244,2,Worth the money
REV02752,ORD008559,CUST01437,REST0087,3,Very late delivery
REV02753,ORD009876,CUST01223,REST0187,4,Would order again
REV02754,ORD009583,CUST00360,REST0248,5,Not satisfied
REV02755,ORD008929,CUST01470,REST0080,5,Average experience
REV02756,ORD009557,CUST00754,REST0048,3,Worth the money
REV02757,ORD008984,CUST02167,REST0297,4,Amazing food
REV02758,ORD001835,CUST02075,REST0209,1,Loved it
REV02759,ORD002997,CUST01800,REST0092,5,Average experience
REV02760,ORD005428,CUST02274,REST0210,2,Packaging was poor
REV02761,ORD003880,CUST02317,REST0123,5,Loved it
REV02762,ORD007157,CUST01397,REST0109,3,Loved it
REV02763,ORD005082,CUST01783,REST0271,4,Not satisfied
REV02764,ORD009115,CUST01345,REST0204,5,Amazing food
REV02765,ORD007245,CUST00568,REST0009,4,Delivery was delayed
REV02766,ORD005401,CUST02426,REST0259,4,Excellent taste
REV02767,ORD005396,CUST00112,REST0194,3,Worth the money
REV02768,ORD009428,CUST01536,REST0114,3,Loved it
REV02769,ORD002247,CUST00315,REST0199,5,Excellent taste
REV02770,ORD000836,CUST01146,REST0278,2,Amazing food
REV02771,ORD008395,CUST00331,REST0069,2,Would order again
REV02772,ORD009043,CUST02217,REST0160,4,Loved it
REV02773,ORD000433,CUST01603,REST0242,4,Average experience
REV02774,ORD003379,CUST01551,REST0281,2,Amazing food
REV02775,ORD006818,CUST01731,REST0143,3,Amazing food
REV02776,ORD008132,CUST01372,REST0161,1,Amazing food
REV02777,ORD009622,CUST00425,REST0253,5,Excellent taste
REV02778,ORD006067,CUST00756,REST0196,2,Delivery was delayed
REV02779,ORD001194,CUST00500,REST0288,3,Delivery was delayed
REV02780,ORD006935,CUST00757,REST0263,4,Packaging was poor
REV02781,ORD005462,CUST01943,REST0013,4,Worth the money
REV02782,ORD003072,CUST01525,REST0012,5,Worth the money
REV02783,ORD003045,CUST01679,REST0178,4,Loved it
REV02784,ORD003264,CUST02073,REST0126,4,Delivery was delayed
REV02785,ORD002730,CUST00336,REST0072,1,Worth the money
REV02786,ORD003434,CUST00211,REST0227,5,Loved it
REV02787,ORD000434,CUST01607,REST0082,3,Would order again
REV02788,ORD003273,CUST00881,REST0048,1,Would order again
REV02789,ORD007002,CUST00603,REST0022,2,Excellent taste
REV02790,ORD009727,CUST01397,REST0234,2,Packaging was poor
REV02791,ORD000105,CUST01147,REST0092,4,Amazing food
REV02792,ORD003316,CUST01656,REST0128,2,Loved it
REV02793,ORD001657,CUST00539,REST0199,4,Not satisfied
REV02794,ORD001534,CUST01319,REST0029,1,Loved it
REV02795,ORD004681,CUST01612,REST0141,5,Average experience
REV02796,ORD008814,CUST00159,REST0223,4,Excellent taste
REV02797,ORD009003,CUST02480,REST0136,4,Loved it
REV02798,ORD006623,CUST00484,REST0189,4,Packaging was poor
REV02799,ORD001444,CUST00026,REST0233,3,Not satisfied
REV02800,ORD000215,CUST01016,REST0126,3,Would order again
REV02801,ORD005357,CUST02345,REST0127,4,Packaging was poor
REV02802,ORD009219,CUST00285,REST0112,3,Worth the money
REV02803,ORD006323,CUST02192,REST0152,5,Excellent taste
REV02804,ORD004990,CUST00038,REST0013,2,Excellent taste
REV02805,ORD001420,CUST01472,REST0263,4,Would order again
REV02806,ORD009517,CUST02250,REST0197,4,Worth the money
REV02807,ORD008607,CUST00623,REST0069,1,Delivery was delayed
REV02808,ORD000182,CUST01441,REST0290,4,Excellent taste
REV02809,ORD004353,CUST00451,REST0192,2,Average experience
REV02810,ORD008701,CUST02489,REST0243,2,Excellent taste
REV02811,ORD002447,CUST00428,REST0178,5,Delivery was delayed
REV02812,ORD005322,CUST00913,REST0240,3,Excellent taste
REV02813,ORD008046,CUST02236,REST0012,2,Loved it
REV02814,ORD005685,CUST02011,REST0188,5,Loved it
REV02815,ORD003533,CUST00331,REST0244,1,Amazing food
REV02816,ORD008245,CUST01597,REST0222,1,Average experience
REV02817,ORD007977,CUST01716,REST0006,4,Not satisfied
REV02818,ORD003699,CUST02113,REST0132,4,Delivery was delayed
REV02819,ORD000071,CUST00897,REST0174,4,Average experience
REV02820,ORD000545,CUST00742,REST0063,1,Excellent taste
REV02821,ORD001205,CUST02144,REST0243,4,Packaging was poor
REV02822,ORD003079,CUST01333,REST0181,1,Average experience
REV02823,ORD009107,CUST01042,REST0258,3,Not satisfied
REV02824,ORD009121,CUST02349,REST0161,2,Excellent taste
REV02825,ORD009681,CUST00402,REST0238,4,Not satisfied
REV02826,ORD006181,CUST01458,REST0196,4,Average experience
REV02827,ORD008330,CUST00084,REST0294,4,Delivery was delayed
REV02828,ORD004285,CUST01120,REST0282,5,Amazing food
REV02829,ORD004008,CUST02230,REST0148,1,Amazing food
REV02830,ORD008714,CUST00291,REST0115,2,Average experience
REV02831,ORD000878,CUST00120,REST0167,2,Very late delivery
REV02832,ORD008061,CUST01754,REST0250,2,Average experience
REV02833,ORD000197,CUST01665,REST0267,2,Delivery was delayed
REV02834,ORD009747,CUST01323,REST0293,3,Very late delivery
REV02835,ORD004011,CUST00313,REST0035,2,Excellent taste
REV02836,ORD009963,CUST02331,REST0151,3,Loved it
REV02837,ORD002572,CUST02159,REST0250,3,Average experience
REV02838,ORD003754,CUST00029,REST0287,5,Not satisfied
REV02839,ORD009248,CUST01240,REST0091,2,Excellent taste
REV02840,ORD008629,CUST02264,REST0272,2,Packaging was poor
REV02841,ORD009369,CUST02172,REST0062,3,Amazing food
REV02842,ORD006160,CUST00059,REST0041,2,Very late delivery
REV02843,ORD004792,CUST00467,REST0082,1,Not satisfied
REV02844,ORD005338,CUST02033,REST0287,5,Amazing food
REV02845,ORD003025,CUST01933,REST0184,4,Would order again
REV02846,ORD002719,CUST02495,REST0200,2,Delivery was delayed
REV02847,ORD008656,CUST02416,REST0014,5,Average experience
REV02848,ORD006917,CUST02126,REST0132,4,Not satisfied
REV02849,ORD003985,CUST02209,REST0085,3,Would order again
REV02850,ORD007309,CUST00740,REST0192,4,Average experience
REV02851,ORD005954,CUST02130,REST0170,3,Not satisfied
REV02852,ORD003845,CUST01235,REST0128,2,Amazing food
REV02853,ORD002683,CUST02326,REST0064,3,Amazing food
REV02854,ORD004025,CUST02149,REST0010,2,Very late delivery
REV02855,ORD008716,CUST00605,REST0114,5,Worth the money
REV02856,ORD003140,CUST01655,REST0006,4,Packaging was poor
REV02857,ORD004238,CUST01241,REST0095,4,Not satisfied
REV02858,ORD000219,CUST00300,REST0101,2,Very late delivery
REV02859,ORD006619,CUST00270,REST0040,5,Very late delivery
REV02860,ORD009607,CUST01892,REST0244,4,Average experience
REV02861,ORD005269,CUST00595,REST0165,4,Very late delivery
REV02862,ORD002544,CUST02316,REST0234,1,Loved it
REV02863,ORD002871,CUST00670,REST0118,4,Delivery was delayed
REV02864,ORD001245,CUST02262,REST0161,5,Would order again
REV02865,ORD000421,CUST00758,REST0260,4,Not satisfied
REV02866,ORD006228,CUST01978,REST0151,2,Loved it
REV02867,ORD002059,CUST01578,REST0240,1,Worth the money
REV02868,ORD008494,CUST00356,REST0273,5,Packaging was poor
REV02869,ORD006435,CUST01910,REST0252,5,Worth the money
REV02870,ORD003423,CUST01994,REST0243,4,Loved it
REV02871,ORD004511,CUST01771,REST0294,1,Average experience
REV02872,ORD001167,CUST01064,REST0137,5,Not satisfied
REV02873,ORD000255,CUST01264,REST0093,3,Worth the money
REV02874,ORD000416,CUST00056,REST0175,4,Loved it
REV02875,ORD009176,CUST01049,REST0079,4,Not satisfied
REV02876,ORD003470,CUST02370,REST0096,1,Packaging was poor
REV02877,ORD003051,CUST01048,REST0177,1,Amazing food
REV02878,ORD000760,CUST00606,REST0038,3,Excellent taste
REV02879,ORD001386,CUST00892,REST0016,1,Worth the money
REV02880,ORD000655,CUST01688,REST0039,5,Average experience
REV02881,ORD001202,CUST00649,REST0008,5,Not satisfied
REV02882,ORD002414,CUST02394,REST0259,1,Delivery was delayed
REV02883,ORD005580,CUST00603,REST0017,4,Very late delivery
REV02884,ORD005994,CUST00236,REST0278,4,Very late delivery
REV02885,ORD005295,CUST01180,REST0035,2,Average experience
REV02886,ORD003056,CUST01672,REST0107,1,Very late delivery
REV02887,ORD002831,CUST02379,REST0171,5,Very late delivery
REV02888,ORD002971,CUST00892,REST0281,1,Amazing food
REV02889,ORD000329,CUST02475,REST0117,4,Packaging was poor
REV02890,ORD004271,CUST01936,REST0077,3,Excellent taste
REV02891,ORD005995,CUST01778,REST0095,2,Average experience
REV02892,ORD004393,CUST00187,REST0248,5,Would order again
REV02893,ORD002064,CUST01316,REST0245,3,Very late delivery
REV02894,ORD008302,CUST00384,REST0229,2,Average experience
REV02895,ORD009014,CUST01153,REST0155,1,Amazing food
REV02896,ORD009330,CUST00458,REST0023,3,Packaging was poor
REV02897,ORD005170,CUST00229,REST0277,5,Loved it
REV02898,ORD004430,CUST00306,REST0230,2,Would order again
REV02899,ORD001282,CUST00114,REST0189,5,Loved it
REV02900,ORD003382,CUST01369,REST0293,4,Average experience
REV02901,ORD002637,CUST00156,REST0056,5,Not satisfied
REV02902,ORD003329,CUST01991,REST0286,3,Very late delivery
REV02903,ORD006437,CUST02298,REST0294,3,Delivery was delayed
REV02904,ORD005019,CUST01507,REST0178,4,Not satisfied
REV02905,ORD007325,CUST00249,REST0177,4,Loved it
REV02906,ORD003796,CUST00903,REST0143,1,Loved it
REV02907,ORD002664,CUST00916,REST0161,4,Loved it
REV02908,ORD008283,CUST00810,REST0128,3,Average experience
REV02909,ORD001283,CUST01322,REST0211,4,Worth the money
REV02910,ORD004149,CUST02018,REST0245,3,Not satisfied
REV02911,ORD001363,CUST00151,REST0171,5,Delivery was delayed
REV02912,ORD001438,CUST00393,REST0254,4,Worth the money
REV02913,ORD009629,CUST00977,REST0193,2,Packaging was poor
REV02914,ORD003442,CUST02396,REST0060,3,Delivery was delayed
REV02915,ORD000057,CUST01771,REST0253,1,Average experience
REV02916,ORD004598,CUST00574,REST0275,5,Not satisfied
REV02917,ORD008480,CUST00577,REST0116,1,Average experience
REV02918,ORD005366,CUST01738,REST0264,4,Very late delivery
REV02919,ORD001845,CUST01364,REST0025,1,Worth the money
REV02920,ORD005516,CUST00484,REST0054,1,Packaging was poor
REV02921,ORD008574,CUST01163,REST0096,4,Loved it
REV02922,ORD006264,CUST01619,REST0200,4,Would order again
REV02923,ORD002881,CUST00239,REST0109,1,Very late delivery
REV02924,ORD001744,CUST01276,REST0164,5,Not satisfied
REV02925,ORD008399,CUST01844,REST0227,3,Average experience
REV02926,ORD004170,CUST01447,REST0264,3,Average experience
REV02927,ORD005198,CUST00180,REST0177,1,Average experience
REV02928,ORD008994,CUST00286,REST0038,5,Not satisfied
REV02929,ORD000741,CUST00766,REST0151,2,Loved it
REV02930,ORD009067,CUST00929,REST0145,5,Delivery was delayed
REV02931,ORD001625,CUST00739,REST0007,5,Would order again
REV02932,ORD000525,CUST02103,REST0038,5,Average experience
REV02933,ORD008000,CUST00621,REST0181,5,Delivery was delayed
REV02934,ORD004420,CUST01730,REST0037,2,Loved it
REV02935,ORD005427,CUST01853,REST0242,2,Would order again
REV02936,ORD006690,CUST00443,REST0164,4,Not satisfied
REV02937,ORD007383,CUST02406,REST0236,5,Average experience
REV02938,ORD000436,CUST00435,REST0035,1,Delivery was delayed
REV02939,ORD002961,CUST01503,REST0243,5,Excellent taste
REV02940,ORD000309,CUST01888,REST0294,3,Very late delivery
REV02941,ORD001566,CUST00114,REST0124,2,Very late delivery
REV02942,ORD002632,CUST01682,REST0069,2,Average experience
REV02943,ORD005598,CUST02384,REST0151,4,Packaging was poor
REV02944,ORD009478,CUST01778,REST0130,1,Excellent taste
REV02945,ORD000402,CUST00082,REST0186,2,Loved it
REV02946,ORD003827,CUST01832,REST0214,1,Excellent taste
REV02947,ORD000882,CUST01712,REST0063,5,Amazing food
REV02948,ORD003998,CUST01153,REST0293,3,Packaging was poor
REV02949,ORD007119,CUST01855,REST0185,4,Very late delivery
REV02950,ORD003266,CUST02257,REST0288,2,Not satisfied
REV02951,ORD008407,CUST00603,REST0221,1,Excellent taste
REV02952,ORD005010,CUST01417,REST0162,1,Delivery was delayed
REV02953,ORD005737,CUST00740,REST0118,2,Not satisfied
REV02954,ORD005555,CUST01292,REST0179,3,Excellent taste
REV02955,ORD000289,CUST00069,REST0102,1,Worth the money
REV02956,ORD005565,CUST02446,REST0195,5,Excellent taste
REV02957,ORD008325,CUST01753,REST0049,5,Not satisfied
REV02958,ORD002624,CUST01461,REST0167,1,Packaging was poor
REV02959,ORD008860,CUST01869,REST0209,1,Loved it
REV02960,ORD000477,CUST01528,REST0039,5,Loved it
REV02961,ORD008592,CUST01310,REST0172,1,Average experience
REV02962,ORD009714,CUST00935,REST0079,5,Very late delivery
REV02963,ORD006523,CUST01027,REST0109,1,Excellent taste
REV02964,ORD003112,CUST01643,REST0001,5,Loved it
REV02965,ORD009471,CUST00423,REST0095,4,Worth the money
REV02966,ORD000738,CUST00877,REST0054,3,Loved it
REV02967,ORD003134,CUST01658,REST0281,2,Would order again
REV02968,ORD008048,CUST00053,REST0210,2,Amazing food
REV02969,ORD006552,CUST02373,REST0286,4,Average experience
