order_id,customer_id,restaurant_id,partner_id,order_date,order_time,order_amount,delivery_fee,discount,final_amount,payment_id,status,delivery_time_minutes
ORD001085,CUST01520,REST0120,PART0081,2026-03-09,13:41:36,1448,23,207,1264,PAY001085,Delivered,49
ORD001086,CUST00339,REST0070,PART0047,2025-10-01,09:39:19,1547,42,0,1589,PAY001086,Delivered,71
ORD001087,CUST00244,REST0006,PART0041,2026-04-09,17:05:48,1757,92,365,1484,PAY001087,Delivered,68
ORD001088,CUST01382,REST0110,PART0047,2026-01-28,13:04:29,311,60,14,357,PAY001088,Delivered,59
ORD001089,CUST01392,REST0017,PART0113,2025-12-22,04:17:33,681,76,162,595,PAY001089,Delivered,51
ORD001090,CUST01815,REST0098,PART0034,2025-09-21,09:58:21,1859,83,102,1840,PAY001090,Delivered,74
ORD001091,CUST02417,REST0188,PART0008,2026-03-19,23:12:51,1277,26,181,1122,PAY001091,Delivered,44
ORD001092,CUST01180,REST0111,PART0078,2026-05-02,06:44:14,248,21,50,219,PAY001092,Delivered,16
ORD001093,CUST00013,REST0143,PART0090,2026-06-08,06:57:24,1563,94,60,1597,PAY001093,Cancelled,31
ORD001094,CUST01165,REST0033,PART0019,2026-06-06,15:12:37,1027,25,259,793,PAY001094,Cancelled,84
ORD001095,CUST01380,REST0090,PART0140,2025-07-17,11:50:43,342,48,83,307,PAY001095,Cancelled,60
ORD001096,CUST00601,REST0024,PART0093,2025-11-14,02:03:19,915,92,174,833,PAY001096,Delivered,64
ORD001097,CUST01995,REST0292,PART0148,2025-10-30,13:26:57,218,27,52,193,PAY001097,Delayed,16
ORD001098,CUST02243,REST0031,PART0019,2026-02-18,22:35:02,964,93,219,838,PAY001098,Delivered,84
ORD001099,CUST01077,REST0023,PART0062,2025-11-29,10:24:39,1618,76,244,1450,PAY001099,Delivered,76
ORD001100,CUST00893,REST0100,PART0146,2025-08-30,22:58:16,696,36,183,549,PAY001100,Delivered,51
ORD001101,CUST00085,REST0002,PART0101,2025-11-25,20:21:35,1339,67,115,1291,PAY001101,Delivered,77
ORD001102,CUST01344,REST0005,PART0056,2026-01-13,07:34:41,922,40,171,791,PAY001102,Cancelled,35
ORD001103,CUST01555,REST0161,PART0066,2026-02-21,21:33:02,299,83,27,355,PAY001103,Delivered,31
ORD001104,CUST01882,REST0276,PART0066,2026-06-05,22:51:40,526,56,27,555,PAY001104,Delayed,38
ORD001105,CUST02346,REST0077,PART0057,2026-04-12,15:42:19,275,100,23,352,PAY001105,Delivered,43
ORD001106,CUST00063,REST0017,PART0147,2025-08-18,16:15:27,827,32,17,842,PAY001106,Delivered,20
ORD001107,CUST01001,REST0003,PART0139,2026-02-21,03:03:30,1868,25,364,1529,PAY001107,Delivered,86
ORD001108,CUST00058,REST0078,PART0030,2026-07-12,12:33:48,1195,52,124,1123,PAY001108,Delivered,26
ORD001109,CUST00558,REST0004,PART0073,2026-01-12,01:18:53,954,76,112,918,PAY001109,Delivered,57
ORD001110,CUST02225,REST0231,PART0083,2025-08-19,11:31:15,834,92,142,784,PAY001110,Delivered,87
ORD001111,CUST02432,REST0217,PART0080,2025-08-30,09:25:45,329,41,75,295,PAY001111,Delivered,36
ORD001112,CUST01717,REST0092,PART0003,2026-07-07,18:16:31,245,49,30,264,PAY001112,Delayed,33
ORD001113,CUST00765,REST0040,PART0066,2025-08-20,09:53:18,907,65,266,706,PAY001113,Delayed,74
ORD001114,CUST00005,REST0228,PART0030,2025-09-25,02:49:27,1972,23,129,1866,PAY001114,Delivered,26
ORD001115,CUST02256,REST0004,PART0047,2026-04-25,13:41:39,1874,40,231,1683,PAY001115,Cancelled,39
ORD001116,CUST00701,REST0035,PART0091,2025-08-18,19:15:46,352,97,92,357,PAY001116,Delivered,82
ORD001117,CUST00018,REST0188,PART0145,2025-09-26,08:15:29,1219,93,250,1062,PAY001117,Delivered,27
ORD001118,CUST01789,REST0109,PART0138,2025-11-16,13:07:06,367,34,64,337,PAY001118,Delivered,62
ORD001119,CUST02411,REST0161,PART0146,2026-03-02,19:41:44,1276,90,41,1325,PAY001119,Cancelled,74
ORD001120,CUST02278,REST0265,PART0012,2026-03-16,14:21:34,1591,32,195,1428,PAY001120,Delivered,21
ORD001121,CUST02474,REST0111,PART0018,2025-07-24,01:12:22,634,81,136,579,PAY001121,Delivered,85
ORD001122,CUST02384,REST0246,PART0045,2026-05-10,00:09:51,1396,39,260,1175,PAY001122,Delivered,80
ORD001123,CUST00219,REST0050,PART0132,2025-09-20,00:06:58,829,59,221,667,PAY001123,Delivered,32
ORD001124,CUST00005,REST0028,PART0046,2026-05-18,13:21:02,1629,81,83,1627,PAY001124,Delivered,85
ORD001125,CUST00523,REST0118,PART0035,2025-07-20,07:05:15,1409,57,274,1192,PAY001125,Delivered,34
ORD001126,CUST01142,REST0250,PART0072,2025-10-08,17:16:47,666,31,71,626,PAY001126,Delivered,42
ORD001127,CUST00450,REST0034,PART0108,2026-03-20,23:52:33,1684,87,382,1389,PAY001127,Cancelled,61
ORD001128,CUST00054,REST0066,PART0010,2025-12-08,16:39:37,1528,36,376,1188,PAY001128,Delivered,41
ORD001129,CUST00538,REST0067,PART0113,2026-01-11,00:33:23,717,39,56,700,PAY001129,Delivered,78
ORD001130,CUST00999,REST0191,PART0050,2025-08-16,19:19:45,1891,36,105,1822,PAY001130,Cancelled,20
ORD001131,CUST00193,REST0209,PART0065,2026-06-21,21:52:24,341,73,42,372,PAY001131,Delivered,65
ORD001132,CUST02437,REST0119,PART0113,2026-04-23,12:32:26,155,27,22,160,PAY001132,Delivered,73
ORD001133,CUST02201,REST0115,PART0034,2025-10-20,01:30:07,878,70,49,899,PAY001133,Cancelled,24
ORD001134,CUST00304,REST0241,PART0077,2025-11-12,18:31:51,1375,31,212,1194,PAY001134,Delivered,63
ORD001135,CUST00894,REST0062,PART0008,2026-06-06,10:04:16,233,40,67,206,PAY001135,Delivered,48
ORD001136,CUST00274,REST0199,PART0101,2026-04-06,16:09:08,1874,89,282,1681,PAY001136,Delivered,35
ORD001137,CUST00486,REST0215,PART0125,2026-03-22,16:37:26,1312,30,103,1239,PAY001137,Delivered,16
ORD001138,CUST02283,REST0189,PART0107,2026-07-01,08:11:13,264,66,51,279,PAY001138,Delivered,65
ORD001139,CUST00958,REST0202,PART0040,2026-06-17,00:19:00,1692,25,196,1521,PAY001139,Delivered,25
ORD001140,CUST01482,REST0031,PART0078,2025-09-28,10:50:35,1198,70,185,1083,PAY001140,Delivered,89
ORD001141,CUST00149,REST0226,PART0111,2026-05-02,12:08:36,1744,52,307,1489,PAY001141,Delivered,65
ORD001142,CUST00773,REST0116,PART0146,2026-05-05,18:39:42,1552,59,309,1302,PAY001142,Delivered,68
ORD001143,CUST02477,REST0193,PART0043,2026-04-28,21:28:48,167,58,41,184,PAY001143,Delivered,73
ORD001144,CUST00552,REST0223,PART0031,2025-09-05,18:58:12,415,41,49,407,PAY001144,Delivered,26
ORD001145,CUST01684,REST0071,PART0088,2025-11-13,19:44:28,450,52,55,447,PAY001145,Delivered,86
ORD001146,CUST02109,REST0263,PART0011,2025-08-05,22:54:46,695,39,25,709,PAY001146,Delivered,83
ORD001147,CUST01670,REST0076,PART0062,2025-12-10,13:13:17,1366,99,50,1415,PAY001147,Delivered,54
ORD001148,CUST01558,REST0135,PART0057,2026-04-16,09:23:13,1497,96,292,1301,PAY001148,Delivered,40
ORD001149,CUST00549,REST0145,PART0118,2025-11-04,17:32:21,843,50,227,666,PAY001149,Delivered,38
ORD001150,CUST02178,REST0121,PART0058,2025-09-23,08:54:35,1515,27,186,1356,PAY001150,Delivered,46
ORD001151,CUST00318,REST0041,PART0094,2025-11-01,13:55:09,564,24,61,527,PAY001151,Delivered,82
ORD001152,CUST01094,REST0190,PART0120,2025-09-08,18:39:28,980,23,191,812,PAY001152,Delivered,64
ORD001153,CUST01356,REST0233,PART0103,2026-02-20,16:20:45,1532,54,255,1331,PAY001153,Delivered,90
ORD001154,CUST00817,REST0185,PART0062,2025-11-15,18:50:49,1628,62,484,1206,PAY001154,Cancelled,70
ORD001155,CUST01584,REST0258,PART0098,2025-12-24,00:23:27,1117,54,201,970,PAY001155,Delivered,23
ORD001156,CUST00324,REST0091,PART0088,2025-10-11,23:53:43,577,55,32,600,PAY001156,Delivered,51
ORD001157,CUST00033,REST0294,PART0086,2026-06-05,15:07:18,195,88,44,239,PAY001157,Delayed,54
ORD001158,CUST01635,REST0074,PART0083,2025-09-27,08:21:54,329,63,23,369,PAY001158,Delivered,62
ORD001159,CUST01830,REST0094,PART0029,2025-10-30,04:28:00,930,70,154,846,PAY001159,Delivered,45
ORD001160,CUST00982,REST0189,PART0031,2026-06-24,09:14:52,1078,55,69,1064,PAY001160,Cancelled,49
ORD001161,CUST01085,REST0279,PART0150,2025-10-01,14:42:00,400,56,6,450,PAY001161,Delivered,40
ORD001162,CUST00477,REST0155,PART0082,2025-09-23,00:35:46,1773,40,425,1388,PAY001162,Delayed,54
ORD001163,CUST02321,REST0212,PART0057,2025-11-07,18:45:38,1621,27,231,1417,PAY001163,Delivered,73
ORD001164,CUST02188,REST0063,PART0127,2025-10-24,23:08:50,363,22,3,382,PAY001164,Delivered,82
ORD001165,CUST00326,REST0189,PART0141,2026-04-13,03:30:18,492,38,30,500,PAY001165,Delivered,72
ORD001166,CUST00641,REST0108,PART0093,2026-01-02,23:08:43,1290,55,162,1183,PAY001166,Delivered,50
ORD001167,CUST01064,REST0137,PART0128,2025-10-26,23:31:53,1036,84,235,885,PAY001167,Delivered,21
ORD001168,CUST00671,REST0013,PART0136,2025-08-21,03:08:05,1168,44,329,883,PAY001168,Delivered,67
ORD001169,CUST01822,REST0237,PART0116,2026-01-22,11:51:26,1942,38,227,1753,PAY001169,Delivered,31
ORD001170,CUST01666,REST0097,PART0050,2025-12-01,04:03:31,1030,71,165,936,PAY001170,Cancelled,74
ORD001171,CUST00192,REST0183,PART0040,2026-02-25,23:37:52,720,27,165,582,PAY001171,Delivered,71
ORD001172,CUST01334,REST0266,PART0012,2025-12-04,10:54:45,278,23,47,254,PAY001172,Delivered,19
ORD001173,CUST00525,REST0034,PART0080,2025-11-28,17:23:43,461,81,45,497,PAY001173,Delivered,38
ORD001174,CUST01743,REST0014,PART0078,2026-05-12,04:48:25,1098,44,61,1081,PAY001174,Delivered,44
ORD001175,CUST00892,REST0204,PART0136,2026-03-22,12:02:34,1567,35,393,1209,PAY001175,Delivered,26
ORD001176,CUST00499,REST0102,PART0097,2026-02-04,08:54:12,486,24,50,460,PAY001176,Delivered,59
ORD001177,CUST01601,REST0091,PART0007,2026-01-06,21:02:57,1602,39,265,1376,PAY001177,Delivered,38
ORD001178,CUST01986,REST0127,PART0089,2026-06-03,09:17:34,1637,100,438,1299,PAY001178,Delivered,31
ORD001179,CUST00874,REST0121,PART0038,2026-03-18,07:23:03,1410,65,423,1052,PAY001179,Cancelled,36
ORD001180,CUST02139,REST0090,PART0001,2026-04-09,01:28:03,614,98,48,664,PAY001180,Delivered,51
ORD001181,CUST01451,REST0116,PART0034,2026-06-04,06:04:53,1896,80,227,1749,PAY001181,Cancelled,44
ORD001182,CUST00143,REST0241,PART0102,2025-09-20,10:43:50,328,84,44,368,PAY001182,Delivered,26
ORD001183,CUST02095,REST0096,PART0100,2025-07-30,12:09:01,1278,78,23,1333,PAY001183,Delivered,78
ORD001184,CUST00819,REST0196,PART0010,2026-06-05,09:59:07,1715,84,162,1637,PAY001184,Delivered,27
ORD001185,CUST01624,REST0052,PART0091,2026-02-28,12:27:55,1156,35,79,1112,PAY001185,Delayed,85
ORD001186,CUST00750,REST0046,PART0127,2025-12-13,00:35:47,1978,91,573,1496,PAY001186,Delivered,70
ORD001187,CUST01960,REST0103,PART0084,2025-09-14,17:03:37,1243,53,206,1090,PAY001187,Cancelled,71
ORD001188,CUST00626,REST0073,PART0042,2026-02-10,03:50:16,447,46,55,438,PAY001188,Delivered,80
ORD001189,CUST02489,REST0150,PART0065,2026-02-22,02:33:55,1449,33,386,1096,PAY001189,Delivered,34
ORD001190,CUST00755,REST0092,PART0091,2025-10-06,01:18:41,1297,92,78,1311,PAY001190,Delivered,66
ORD001191,CUST00865,REST0191,PART0013,2026-04-14,22:39:12,922,43,172,793,PAY001191,Cancelled,64
ORD001192,CUST00470,REST0273,PART0015,2025-12-31,17:35:55,1920,51,68,1903,PAY001192,Delivered,49
ORD001193,CUST00429,REST0121,PART0002,2025-11-27,23:20:05,1550,82,141,1491,PAY001193,Delivered,77
ORD001194,CUST00500,REST0288,PART0083,2026-03-24,03:01:21,619,91,78,632,PAY001194,Delivered,34
ORD001195,CUST01579,REST0090,PART0103,2026-05-27,04:00:19,1969,29,225,1773,PAY001195,Delivered,22
ORD001196,CUST00939,REST0293,PART0122,2026-04-07,02:39:29,1756,56,408,1404,PAY001196,Delivered,61
ORD001197,CUST01951,REST0024,PART0093,2026-05-21,11:34:45,279,60,35,304,PAY001197,Delivered,55
ORD001198,CUST00276,REST0189,PART0023,2025-11-05,08:34:06,1314,29,89,1254,PAY001198,Delivered,69
ORD001199,CUST01402,REST0169,PART0110,2025-10-04,19:20:15,297,29,72,254,PAY001199,Delivered,49
ORD001200,CUST01540,REST0109,PART0083,2025-11-26,03:09:05,1316,31,295,1052,PAY001200,Delivered,72
ORD001201,CUST00247,REST0245,PART0001,2026-04-13,23:02:17,1167,65,94,1138,PAY001201,Delivered,32
ORD001202,CUST00649,REST0008,PART0019,2026-01-27,21:13:27,669,41,111,599,PAY001202,Delivered,78
ORD001203,CUST01260,REST0038,PART0052,2026-02-15,11:10:51,428,31,38,421,PAY001203,Delivered,88
ORD001204,CUST01653,REST0237,PART0137,2026-06-03,12:37:34,1689,75,463,1301,PAY001204,Delivered,87
ORD001205,CUST02144,REST0243,PART0056,2026-04-30,20:16:55,981,24,289,716,PAY001205,Delivered,24
ORD001206,CUST00948,REST0041,PART0048,2026-05-20,17:09:29,1023,82,247,858,PAY001206,Delivered,31
ORD001207,CUST00116,REST0236,PART0087,2025-10-28,16:35:19,1485,69,345,1209,PAY001207,Delivered,88
ORD001208,CUST02232,REST0216,PART0091,2025-08-20,11:42:47,1245,99,243,1101,PAY001208,Delivered,45
ORD001209,CUST01265,REST0104,PART0030,2026-01-31,13:50:16,1442,93,357,1178,PAY001209,Delivered,26
ORD001210,CUST00127,REST0263,PART0149,2026-05-12,14:29:10,823,59,48,834,PAY001210,Delivered,57
ORD001211,CUST00188,REST0082,PART0031,2025-10-06,01:51:47,627,35,37,625,PAY001211,Delivered,90
ORD001212,CUST01992,REST0194,PART0070,2025-10-24,12:31:10,870,23,178,715,PAY001212,Delivered,51
ORD001213,CUST01164,REST0246,PART0002,2025-10-09,00:04:30,1460,78,409,1129,PAY001213,Delivered,21
ORD001214,CUST01621,REST0157,PART0080,2026-01-13,20:57:42,437,73,118,392,PAY001214,Delivered,84
ORD001215,CUST02345,REST0230,PART0116,2025-10-25,13:03:07,1166,71,152,1085,PAY001215,Delivered,54
ORD001216,CUST01424,REST0219,PART0009,2025-07-28,10:54:32,1009,45,197,857,PAY001216,Delivered,47
ORD001217,CUST01001,REST0181,PART0081,2026-07-09,06:42:12,217,22,52,187,PAY001217,Delivered,43
ORD001218,CUST01582,REST0140,PART0145,2025-08-30,00:26:56,557,24,150,431,PAY001218,Delivered,69
ORD001219,CUST00324,REST0057,PART0145,2026-02-02,00:51:32,531,79,112,498,PAY001219,Delivered,60
ORD001220,CUST01316,REST0106,PART0013,2026-03-28,21:53:33,1315,68,114,1269,PAY001220,Cancelled,62
ORD001221,CUST00452,REST0083,PART0136,2026-03-18,08:11:51,517,67,89,495,PAY001221,Delivered,35
ORD001222,CUST01228,REST0121,PART0021,2025-09-26,15:24:13,996,46,218,824,PAY001222,Delayed,55
ORD001223,CUST02293,REST0292,PART0086,2026-01-16,19:04:06,743,87,158,672,PAY001223,Delivered,65
ORD001224,CUST01781,REST0127,PART0077,2025-09-08,12:57:53,726,72,168,630,PAY001224,Delivered,57
ORD001225,CUST01260,REST0132,PART0019,2026-01-13,16:50:54,1941,57,226,1772,PAY001225,Delayed,54
ORD001226,CUST02472,REST0126,PART0063,2026-03-01,03:21:28,398,70,72,396,PAY001226,Delivered,48
ORD001227,CUST00928,REST0295,PART0070,2025-11-18,16:17:09,1334,77,145,1266,PAY001227,Cancelled,67
ORD001228,CUST00599,REST0115,PART0013,2025-12-07,19:43:07,1226,91,87,1230,PAY001228,Delayed,90
ORD001229,CUST02480,REST0245,PART0056,2026-02-20,04:30:13,1175,73,65,1183,PAY001229,Delivered,88
ORD001230,CUST01105,REST0052,PART0064,2025-12-10,00:10:11,1465,86,298,1253,PAY001230,Delivered,35
ORD001231,CUST00529,REST0032,PART0045,2026-03-28,21:38:14,166,93,28,231,PAY001231,Delivered,29
ORD001232,CUST01339,REST0155,PART0133,2026-03-01,17:59:29,1709,25,490,1244,PAY001232,Delivered,59
ORD001233,CUST01691,REST0190,PART0087,2026-07-01,06:16:58,737,100,181,656,PAY001233,Delivered,75
ORD001234,CUST01002,REST0006,PART0011,2025-07-29,09:17:41,420,36,4,452,PAY001234,Delivered,53
ORD001235,CUST01563,REST0033,PART0038,2025-11-18,10:31:01,1310,75,155,1230,PAY001235,Delivered,43
ORD001236,CUST01458,REST0055,PART0035,2026-04-14,14:16:21,261,23,18,266,PAY001236,Delivered,29
ORD001237,CUST01612,REST0183,PART0136,2025-08-25,20:51:19,1652,79,170,1561,PAY001237,Delivered,65
ORD001238,CUST01931,REST0002,PART0143,2026-03-17,16:53:49,827,94,86,835,PAY001238,Delivered,70
ORD001239,CUST00282,REST0134,PART0093,2025-12-02,14:50:04,1324,98,111,1311,PAY001239,Delivered,85
ORD001240,CUST01625,REST0199,PART0057,2026-06-18,20:31:35,537,53,83,507,PAY001240,Delivered,25
ORD001241,CUST01520,REST0025,PART0053,2026-07-01,03:56:41,606,89,140,555,PAY001241,Delayed,52
ORD001242,CUST00556,REST0018,PART0064,2025-07-19,07:24:34,540,72,40,572,PAY001242,Cancelled,39
ORD001243,CUST01666,REST0107,PART0028,2025-09-15,21:27:13,749,43,67,725,PAY001243,Delivered,17
ORD001244,CUST02374,REST0213,PART0130,2025-12-26,21:35:49,625,77,182,520,PAY001244,Delayed,65
ORD001245,CUST02262,REST0161,PART0037,2026-01-16,21:44:06,1852,23,33,1842,PAY001245,Delivered,87
ORD001246,CUST00627,REST0046,PART0125,2025-11-23,05:32:18,931,94,25,1000,PAY001246,Delivered,71
ORD001247,CUST00772,REST0020,PART0078,2025-11-23,23:48:03,281,79,33,327,PAY001247,Delivered,41
ORD001248,CUST02198,REST0188,PART0013,2026-03-24,20:29:00,269,39,29,279,PAY001248,Delivered,35
ORD001249,CUST01730,REST0201,PART0087,2026-07-01,22:10:27,1819,91,287,1623,PAY001249,Delivered,38
ORD001250,CUST00654,REST0102,PART0052,2025-08-24,03:47:43,1689,63,373,1379,PAY001250,Delivered,32
ORD001251,CUST00039,REST0070,PART0005,2025-09-26,21:47:51,463,99,59,503,PAY001251,Delivered,32
ORD001252,CUST00883,REST0105,PART0003,2026-07-05,20:57:21,971,93,55,1009,PAY001252,Delivered,44
ORD001253,CUST01673,REST0240,PART0113,2025-12-02,06:38:09,599,45,64,580,PAY001253,Delivered,23
ORD001254,CUST01869,REST0187,PART0003,2025-11-12,04:29:15,1522,74,401,1195,PAY001254,Delivered,71
ORD001255,CUST01292,REST0128,PART0015,2025-09-17,10:41:28,440,81,88,433,PAY001255,Delivered,37
ORD001256,CUST00230,REST0041,PART0045,2026-01-13,13:04:03,1464,67,107,1424,PAY001256,Cancelled,44
ORD001257,CUST00888,REST0139,PART0034,2026-02-13,14:07:59,499,50,7,542,PAY001257,Cancelled,20
ORD001258,CUST02382,REST0009,PART0024,2025-09-26,12:56:08,756,78,17,817,PAY001258,Delayed,73
ORD001259,CUST00214,REST0192,PART0015,2026-05-04,07:21:39,484,36,74,446,PAY001259,Delivered,71
ORD001260,CUST00417,REST0244,PART0127,2025-07-24,16:30:58,1852,53,473,1432,PAY001260,Delivered,56
ORD001261,CUST01081,REST0026,PART0099,2026-01-02,17:38:58,997,33,93,937,PAY001261,Delivered,61
ORD001262,CUST00632,REST0241,PART0038,2026-05-26,12:16:53,615,88,112,591,PAY001262,Delivered,58
ORD001263,CUST00638,REST0163,PART0011,2026-03-12,17:02:07,1936,28,184,1780,PAY001263,Delivered,89
ORD001264,CUST01155,REST0131,PART0130,2026-01-09,12:10:26,939,70,273,736,PAY001264,Cancelled,33
ORD001265,CUST01849,REST0294,PART0020,2026-03-03,18:18:34,660,100,48,712,PAY001265,Delivered,38
ORD001266,CUST00194,REST0062,PART0136,2026-02-24,22:10:36,416,30,11,435,PAY001266,Delivered,73
ORD001267,CUST02265,REST0213,PART0013,2026-04-11,22:59:11,235,50,44,241,PAY001267,Delivered,24
ORD001268,CUST01194,REST0019,PART0058,2026-01-01,03:59:31,1901,26,496,1431,PAY001268,Delivered,34
ORD001269,CUST01032,REST0182,PART0046,2026-04-26,02:47:06,362,95,79,378,PAY001269,Delivered,55
ORD001270,CUST00719,REST0073,PART0127,2025-12-18,07:50:59,1161,33,88,1106,PAY001270,Delivered,64
ORD001271,CUST01862,REST0094,PART0042,2026-01-16,03:48:12,661,48,142,567,PAY001271,Delivered,17
ORD001272,CUST00592,REST0058,PART0097,2026-06-05,04:08:02,1905,57,153,1809,PAY001272,Delivered,37
ORD001273,CUST01068,REST0196,PART0050,2025-10-18,20:12:12,1540,61,350,1251,PAY001273,Delivered,39
ORD001274,CUST00801,REST0104,PART0075,2025-10-22,07:57:33,1567,89,418,1238,PAY001274,Delivered,52
ORD001275,CUST02058,REST0266,PART0128,2026-04-23,04:06:42,1056,22,156,922,PAY001275,Delayed,80
ORD001276,CUST01110,REST0238,PART0006,2025-12-08,04:24:20,1338,62,6,1394,PAY001276,Delivered,36
ORD001277,CUST02079,REST0179,PART0019,2026-03-06,14:58:35,1911,67,386,1592,PAY001277,Delivered,55
ORD001278,CUST01055,REST0094,PART0102,2025-11-24,11:02:44,1763,77,508,1332,PAY001278,Delivered,69
ORD001279,CUST01697,REST0120,PART0069,2026-01-19,15:33:16,477,96,81,492,PAY001279,Delivered,38
ORD001280,CUST00699,REST0082,PART0092,2026-04-05,18:23:26,1169,80,163,1086,PAY001280,Delayed,87
ORD001281,CUST01636,REST0179,PART0139,2025-12-19,00:48:35,185,73,5,253,PAY001281,Delayed,25
ORD001282,CUST00114,REST0189,PART0147,2025-11-09,19:36:35,1807,97,137,1767,PAY001282,Cancelled,35
ORD001283,CUST01322,REST0211,PART0056,2025-07-31,19:49:15,735,34,18,751,PAY001283,Delivered,20
ORD001284,CUST02383,REST0206,PART0060,2026-07-12,00:36:07,1361,60,161,1260,PAY001284,Delayed,70
ORD001285,CUST00706,REST0152,PART0047,2026-06-22,00:03:27,1098,39,209,928,PAY001285,Delayed,20
ORD001286,CUST01062,REST0264,PART0007,2025-10-15,05:39:16,922,29,171,780,PAY001286,Delivered,85
ORD001287,CUST00439,REST0115,PART0138,2026-05-08,15:04:47,348,44,26,366,PAY001287,Delivered,20
ORD001288,CUST00920,REST0081,PART0017,2026-07-14,06:20:05,708,93,136,665,PAY001288,Delivered,25
ORD001289,CUST00709,REST0040,PART0096,2026-07-01,02:28:01,1891,39,96,1834,PAY001289,Delivered,52
ORD001290,CUST01526,REST0276,PART0040,2026-07-11,04:59:58,1507,34,364,1177,PAY001290,Delivered,70
ORD001291,CUST01645,REST0153,PART0003,2026-01-29,03:00:31,1004,88,255,837,PAY001291,Delivered,28
ORD001292,CUST01074,REST0285,PART0138,2025-08-27,03:04:34,374,87,41,420,PAY001292,Delivered,22
ORD001293,CUST00548,REST0001,PART0011,2025-12-26,17:39:56,783,59,192,650,PAY001293,Delivered,64
ORD001294,CUST01812,REST0269,PART0123,2025-12-28,15:24:49,1317,84,254,1147,PAY001294,Delivered,46
ORD001295,CUST01646,REST0145,PART0103,2026-05-12,20:40:12,1216,61,198,1079,PAY001295,Delivered,54
ORD001296,CUST00530,REST0112,PART0076,2025-10-28,20:25:05,1370,75,370,1075,PAY001296,Delivered,38
ORD001297,CUST01787,REST0075,PART0046,2026-02-25,12:22:12,1400,38,366,1072,PAY001297,Delivered,24
ORD001298,CUST00262,REST0024,PART0073,2025-12-18,21:03:13,524,22,78,468,PAY001298,Delayed,35
ORD001299,CUST00462,REST0145,PART0125,2026-03-03,13:39:41,668,88,55,701,PAY001299,Delivered,80
ORD001300,CUST01930,REST0229,PART0040,2025-07-27,07:56:43,1732,34,92,1674,PAY001300,Delivered,67
ORD001301,CUST01138,REST0295,PART0135,2025-09-17,22:37:29,1398,96,313,1181,PAY001301,Delivered,27
ORD001302,CUST02251,REST0011,PART0015,2026-01-31,03:52:57,1202,45,56,1191,PAY001302,Delivered,43
ORD001303,CUST00689,REST0002,PART0016,2025-09-18,20:36:36,1014,72,10,1076,PAY001303,Delivered,15
ORD001304,CUST01379,REST0100,PART0140,2026-07-09,10:45:02,552,40,138,454,PAY001304,Delayed,65
ORD001305,CUST01318,REST0024,PART0084,2025-11-09,23:25:34,1937,32,3,1966,PAY001305,Delivered,37
ORD001306,CUST02253,REST0001,PART0091,2026-06-25,13:27:30,650,87,60,677,PAY001306,Delivered,85
ORD001307,CUST02313,REST0032,PART0016,2026-03-05,00:50:52,1005,98,87,1016,PAY001307,Delivered,72
ORD001308,CUST01874,REST0224,PART0063,2026-04-13,04:11:19,1243,75,83,1235,PAY001308,Delivered,44
